price_preview,created_at,city,spec_Etat,model_name,DEDICATED_GPU,CPU,RAM_SIZE,SSD_SIZE,HDD_SIZE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,RAM_TYPE
299000,2025 03 11T11:54:17.000Z,EZZOUAR,BON TAT,SURFACE,NVIDIA GEFORCE RTX 4050,13TH GEN INTEL CORE I7 13800H,,,,,,,
299000,2025 01 05T08:27:14.000Z,EZZOUAR,BON TAT,LEGION,NVIDIA GEFORCE RTX 4070,13TH GEN INTEL CORE I7 13700H,32GB,2TB,,16.1,240Hz,3K,DDR5
299000,2025 08 05T19:52:14.000Z,EZZOUAR,JAMAIS UTILIS,KATANA,NVIDIA GEFORCE RTX 4060,13TH GEN INTEL CORE I7 13620H,32GB,1TB,,17.3,144Hz,,
299000,2025 07 29T16:13:15.000Z,DAR EL BEIDA,,TUF,NVIDIA GEFORCE RTX 4070,13TH GEN INTEL CORE I7 13620H,16GB,1TB,,16,144Hz,FHD,
299000,2025 08 11T01:45:49.000Z,EZZOUAR,JAMAIS UTILIS,SURFACE,,12TH GEN INTEL CORE I7 1255U,16GB,256GB,,13,,,
298000,2025 08 10T14:13:02.000Z,ROUIBA,,OMEN,NVIDIA GEFORCE RTX 4060,INTEL CORE ULTRA 9 185H,32GB,1TB,,14,120Hz,,
298000,2024 08 18T12:49:31.000Z,EZZOUAR,,XPS,,INTEL CORE ULTRA 7 155H,32GB,1TB,,13,,1920x1080 FHD,
298000,2024 12 23T21:02:09.000Z,ALGER CENTRE,JAMAIS UTILIS,OMEN,NVIDIA GEFORCE RTX 4060,INTEL CORE I9 13900HX,,,,,,,
298000,2024 11 05T18:46:56.000Z,ALGER CENTRE,JAMAIS UTILIS,XPS,NVIDIA GEFORCE RTX 4050,INTEL CORE I7 13700H,16GB,1TB,,17.3,,3840x2160,DDR5
298000,2025 06 22T13:56:32.000Z,ALGER CENTRE,JAMAIS UTILIS,MACBOOK,,APPLE M3,24GB,512GB,,13.6,,,DDR5
298000,2025 02 02T18:46:47.000Z,ALGER CENTRE,JAMAIS UTILIS,OMEN,NVIDIA GEFORCE RTX 4060,AMD RYZEN 7 8845HS,16GB,1TB,,17.3,,1920x1080 FHD,DDR5
298000,2024 10 13T18:06:04.000Z,ALGER CENTRE,,ZBOOK,NVIDIA RTX A2000,13TH GEN INTEL CORE I9 13900H,32GB,1TB,,15.6,,1920x1080,DDR5
298000,2025 04 20T11:11:27.000Z,EZZOUAR,BON TAT,STEALTH,NVIDIA GEFORCE RTX 3070 TI,12TH GEN INTEL CORE I9 12900HX,32GB,1TB,,15,240Hz,2K,
296999,2025 08 07T11:22:21.000Z,DELY BRAHIM,,MACBOOK,,APPLE M3 PRO,18GB,512GB,,14,,,
296000,2025 08 07T09:02:53.000Z,BEN AKNOUN,,MACBOOK,,APPLE M2 PRO,16GB,512GB,,14,,,
295000,2025 08 10T12:31:42.000Z,EZZOUAR,JAMAIS UTILIS,SURFACE,,QUALCOMM SNAPDRAGON X,16GB,256GB,,13,,,
295000,2025 08 05T14:12:25.000Z,EZZOUAR,JAMAIS UTILIS,SURFACE,,INTEL CORE ULTRA 5,16GB,512GB,,13,,,
295000,2025 04 19T10:03:02.000Z,AIN NAADJA,JAMAIS UTILIS,OMEN,NVIDIA GEFORCE RTX 4060,INTEL CORE I7 14700HX,32GB,1TB,,,,,
295000,2025 05 24T16:34:28.000Z,ALGER CENTRE,JAMAIS UTILIS,OMEN,NVIDIA GEFORCE RTX 4060,INTEL CORE I7 14650HX,16GB,512GB,,16,165Hz,1920x1080 FHD,DDR5X
295000,2025 08 09T15:30:55.000Z,EZZOUAR,JAMAIS UTILIS,LEGION,NVIDIA GEFORCE RTX 4060,INTEL CORE I7 14650HX,16GB,1TB,,16,165Hz,2560x1600,
295000,2025 07 07T11:25:33.000Z,EZZOUAR,,SURFACE,NVIDIA GEFORCE RTX 4050,INTEL CORE I7 13800H,32GB,1TB,,14,,,
295000,2025 05 22T09:02:23.000Z,EZZOUAR,JAMAIS UTILIS,ROG,NVIDIA GEFORCE RTX 4070,INTEL CORE I7 13650HX,16GB,512GB,,,,,
295000,2025 07 25T14:00:11.000Z,KOUBA,BON TAT,PRECISION,NVIDIA RTX A3000,INTEL CORE I7 12850HX,32GB,512GB,,16,,,DDR5
295000,2025 07 26T13:27:41.000Z,ANNABA,JAMAIS UTILIS,THINKPAD,NVIDIA GEFORCE RTX 5070,INTEL CORE I7,32GB,1TB,,15.6,,,
295000,2023 06 15T10:26:55.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,,INTEL CORE I5 2.0GHZ,16GB,1TB,,13,,,
295000,2025 01 18T13:00:57.000Z,EZZOUAR,JAMAIS UTILIS,IMAC,AMD RADEON PRO 5300,INTEL CORE I5,16GB,256GB,,27,,5120x2880,
295000,2025 05 13T14:58:31.000Z,BARAKI,JAMAIS UTILIS,MACBOOK,APPLE 8-CORE GPU,APPLE M3,16GB,256GB,,13,,,
295000,2025 01 25T18:30:07.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,,APPLE M3,16GB,512GB,,13,,,
295000,2025 08 05T09:01:15.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,,APPLE M3,16GB,256GB,,13.3,,2048x1080,LPDDR4
295000,2025 04 01T16:06:59.000Z,EZZOUAR,,MACBOOK,,APPLE M2 PRO,16GB,1TB,,14.2,,3024x1964,LPDDR5
295000,2025 06 26T09:10:43.000Z,EZZOUAR,JAMAIS UTILIS,MAC,APPLE 10-CORE GPU,APPLE M2,24GB,1TB,,,,,
295000,2021 12 19T15:25:33.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,,APPLE M1,16GB,2000GB,,13,,,
295000,2025 03 21T22:53:46.000Z,AIN NAADJA,JAMAIS UTILIS,ROG,NVIDIA GEFORCE RTX 4060,AMD RYZEN 9 7940HX,16GB,512GB,,17.3,144Hz,1920x1080,
295000,2024 01 09T08:17:08.000Z,EZZOUAR,JAMAIS UTILIS,ROG,NVIDIA GEFORCE RTX 3080,AMD RYZEN 9 6900HX,16GB,512GB,,15.6,300Hz,,
295000,2025 08 09T12:30:54.000Z,EZZOUAR,JAMAIS UTILIS,ROG,NVIDIA GEFORCE RTX 4050,AMD RYZEN 7 8845HS,16GB,512GB,,14,120Hz,2880x1800,
295000,2025 08 10T10:42:31.000Z,BOUMERDES,JAMAIS UTILIS,OMEN,NVIDIA GEFORCE RTX 4060,AMD RYZEN 7 8845HS,16GB,1TB,,,,,
295000,2025 07 26T10:35:55.000Z,AIN NAADJA,JAMAIS UTILIS,OMEN,NVIDIA GEFORCE RTX 4070,AMD RYZEN 7 8845HS,32GB,512GB,,17.3,,,
295000,2025 06 19T11:57:29.000Z,ALGER CENTRE,JAMAIS UTILIS,VICTUS,NVIDIA GEFORCE RTX 4070,AMD RYZEN 7 8845HS,16GB,512GB,,16,144Hz,1920x1080,DDR5
295000,2025 08 11T09:21:58.000Z,EZZOUAR,JAMAIS UTILIS,ZBOOK,NVIDIA RTX A1000,AMD RYZEN 7 8845HS,32GB,2TB,,15,,,
295000,2025 06 21T12:11:56.000Z,EZZOUAR,JAMAIS UTILIS,OMEN,NVIDIA GEFORCE RTX 4060,AMD RYZEN 7 8450HS,16GB,1TB,,17,,,DDR5
295000,2025 08 10T09:03:29.000Z,EZZOUAR,,LEGION,NVIDIA GEFORCE RTX 4060,AMD RYZEN 7 7735HS,16GB,512GB,,16,,,DDR5
295000,2025 08 09T15:29:35.000Z,EZZOUAR,BON TAT,NITRO,NVIDIA GEFORCE RTX 4070,AMD RYZEN 7 7735HS,16GB,1TB,,,,,DDR5
295000,2025 08 09T15:29:32.000Z,EZZOUAR,,NITRO,NVIDIA GEFORCE RTX 4070,AMD RYZEN 7 7735HS,16GB,1TB,,16,165Hz,,
295000,2025 08 06T09:06:30.000Z,BEJAIA,JAMAIS UTILIS,TUF,NVIDIA GEFORCE RTX 4060,AMD RYZEN 7 7735H,16GB,512GB,,15.6,,,
295000,2025 07 30T09:25:55.000Z,MOHAMMADIA,JAMAIS UTILIS,OMEN,NVIDIA GEFORCE RTX 4050,14TH GEN INTEL CORE I7 14700HX,16GB,512GB,,16,,,
295000,2025 07 28T15:16:58.000Z,EZZOUAR,,VECTOR,NVIDIA GEFORCE RTX 4060,13TH GEN INTEL CORE I9 13950HX,16GB,1TB,,,,,
295000,2025 05 14T12:47:09.000Z,BORDJ MENAIEL,BON TAT,XPS,NVIDIA GEFORCE RTX 4060,13TH GEN INTEL CORE I9 13900H,64GB,1TB,,15.6,,3456x2160,DDR5
295000,2024 10 10T09:03:34.000Z,EZZOUAR,,STEALTH,NVIDIA GEFORCE RTX 4060,13TH GEN INTEL CORE I9 13900H,16GB,1TB,,15.6,,,DDR5
295000,2024 11 19T13:37:28.000Z,ALGER CENTRE,JAMAIS UTILIS,PRECISION,NVIDIA RTX 2000 ADA,13TH GEN INTEL CORE I7 13850HX,32GB,2TB,,16,,1920x1080,
295000,2025 07 30T09:25:52.000Z,MOHAMMADIA,JAMAIS UTILIS,VICTUS,NVIDIA GEFORCE RTX 4060,13TH GEN INTEL CORE I7 13700HX,,,,,,,
295000,2024 10 30T16:31:34.000Z,EZZOUAR,,OMEN,NVIDIA GEFORCE RTX 4060,13TH GEN INTEL CORE I7 13700HX,32GB,1TB,,16,,1920x1080 FHD,
295000,2025 01 30T11:56:00.000Z,EZZOUAR,JAMAIS UTILIS,XPS,,13TH GEN INTEL CORE I7 1360P,32GB,10TB,,13,60Hz,,
295000,2025 02 17T13:15:41.000Z,EZZOUAR,JAMAIS UTILIS,THINKPAD,,13TH GEN INTEL CORE I7 1335U,16GB,512GB,,14,,1920x1080 FHD,DDR4
295000,2024 10 30T13:01:12.000Z,EZZOUAR,BON TAT,OMEN,NVIDIA GEFORCE RTX 3070 TI,12TH GEN INTEL CORE I9 12900H,32GB,1TB,,16,,,
295000,2025 08 09T15:29:32.000Z,EZZOUAR,BON TAT,STEALTH,NVIDIA GEFORCE RTX 4070,12TH GEN INTEL CORE I7 12650H,16GB,512GB,,15,240Hz,,DDR5
295000,2024 09 25T13:16:19.000Z,EZZOUAR,JAMAIS UTILIS,SURFACE,,12TH GEN INTEL CORE I7 1255U,16GB,256GB,,13,,,
294999,2025 07 25T10:08:40.000Z,DELY BRAHIM,JAMAIS UTILIS,MACBOOK,,APPLE M4,24GB,512GB,,13.5,,,
294900,2025 04 02T12:45:04.000Z,HYDRA,JAMAIS UTILIS,SPECTRE,,INTEL CORE I7 1195G7,8GB,512GB,,13.5,,1920x1280,LPDDR4X
294000,2022 12 19T09:49:52.000Z,DELY BRAHIM,,MACBOOK,,APPLE M1 PRO,16GB,512GB,,14,,,DDR4
294000,2025 08 11T12:13:39.000Z,EZZOUAR,,TUF,NVIDIA GEFORCE RTX 4060,AMD RYZEN 9 8945H,16GB,512GB,,15.6,144Hz,1920x1080,
294000,2025 02 08T17:26:11.000Z,BOU SAADA,,LEGION,NVIDIA GEFORCE RTX 4070,13TH GEN INTEL CORE I7 13700HX,32GB,,,,,,
293500,2025 04 03T14:04:06.000Z,CHLEF,,ROG,NVIDIA GEFORCE RTX 4060,INTEL CORE I7 13650HX,16GB,1TB,,16,165Hz,FHD+,
293000,2025 08 10T11:45:19.000Z,EZZOUAR,JAMAIS UTILIS,NITRO,NVIDIA GEFORCE RTX 4060,INTEL CORE I7 14650HX,16GB,1024GB,,16,165Hz,FHD,DDR5
290000,2025 07 22T07:48:39.000Z,EZZOUAR,BON TAT,OMEN,NVIDIA GEFORCE RTX 4060,INTEL ULTRA 9 185H,,,,,,,
290000,2025 07 21T17:37:12.000Z,EZZOUAR,JAMAIS UTILIS,XPS,,INTEL CORE ULTRA 7 155H,16GB,512GB,,14,,,
290000,2025 05 01T15:51:44.000Z,SIDI BEL ABBES,JAMAIS UTILIS,PREDATOR,,INTEL CORE ULTRA 7,32GB,1TB,,15.6,,,
290000,2025 08 08T09:30:36.000Z,EL BIAR,JAMAIS UTILIS,NITRO,NVIDIA GEFORCE RTX 4060,INTEL CORE I9 13900H,32GB,1TB,,15.6,165Hz,1920x1080 FHD,DDR5
290000,2025 07 07T17:40:58.000Z,ALGER CENTRE,JAMAIS UTILIS,OMEN,NVIDIA GEFORCE RTX 4060,INTEL CORE I7 14650HX,32GB,1TB,,16,,1920x1080,DDR5
290000,2025 06 15T22:38:40.000Z,ALGER CENTRE,,STRIX,NVIDIA GEFORCE RTX 4060,INTEL CORE I7 13650HX,16GB,1TB,,,165Hz,,DDR5
290000,2025 05 15T14:56:39.000Z,MECHERIA,,ROG,NVIDIA GEFORCE RTX 4060,INTEL CORE I7 13650HX,16GB,1TB,,16,,,
290000,2022 12 05T18:26:39.000Z,ALGER CENTRE,JAMAIS UTILIS,STEALTH,NVIDIA GEFORCE RTX 3060,INTEL CORE I7 11800H,,,,,,,
290000,2024 11 30T16:54:10.000Z,BIRTOUTA,,MACBOOK,,APPLE M3 PRO,16GB,512GB,,14,,,
290000,2025 05 29T18:32:45.000Z,GUELMA,,MACBOOK,,APPLE M3,10GB,512GB,,14,,,
290000,2025 07 31T13:31:43.000Z,TIARET,BON TAT,MACBOOK,,APPLE M2 MAX,32GB,1TB,,14,,,
290000,2024 09 19T10:03:08.000Z,EZZOUAR,,MACBOOK,APPLE 16-CORE GPU,APPLE M1 PRO,16GB,512GB,,16,,,LPDDR5
290000,2025 06 13T09:53:43.000Z,ZERALDA,JAMAIS UTILIS,ROG,NVIDIA GEFORCE RTX 4060,AMD RYZEN 9 7940HX,16GB,512GB,,17.3,144Hz,1920x1080,DDR5
290000,2025 03 16T19:46:12.000Z,AIN EL KEBIRA,BON TAT,ROG,NVIDIA GEFORCE RTX 4060,AMD RYZEN 9 7940HS,32GB,1TB,,14,165Hz,1600p,
290000,2022 05 10T02:17:11.000Z,EZZOUAR,JAMAIS UTILIS,INSPIRON,NVIDIA GEFORCE RTX 3060,AMD RYZEN 7 5800H,16GB,512GB,,15.6,165Hz,1920x1080 FHD,
290000,2023 01 08T14:16:08.000Z,ALGER CENTRE,JAMAIS UTILIS,NITRO,NVIDIA GEFORCE RTX 3080,AMD RYZEN 7 5800H,16GB,1TB,,17.3,,1920x1080,
290000,2024 11 25T13:52:05.000Z,ORAN,,STEALTH,NVIDIA GEFORCE RTX 4060,13TH GEN INTEL CORE I7,16GB,1TB,,15,,,
290000,2023 06 15T10:26:56.000Z,EZZOUAR,JAMAIS UTILIS,SURFACE,,10TH GEN INTEL CORE I7 1065G7,16GB,256GB,,12,,,
290000,2023 06 15T10:26:55.000Z,EZZOUAR,JAMAIS UTILIS,SURFACE,,10TH GEN INTEL CORE I7 1065G7,16GB,512GB,,,,,
289900,2025 08 05T10:00:50.000Z,HYDRA,JAMAIS UTILIS,INSPIRON,NVIDIA GEFORCE RTX 3050,13TH GEN INTEL CORE I7 13650HX,32GB,1TB,,15.6,120Hz,1920x1080,DDR5
289000,2025 08 11T14:08:28.000Z,EZZOUAR,JAMAIS UTILIS,SURFACE,,QUALCOMM SNAPDRAGON X ELITE,16GB,1TB,,15,,,LPDDR5X
289000,2025 08 11T09:24:39.000Z,EZZOUAR,JAMAIS UTILIS,XPS,NVIDIA GEFORCE RTX 4050,INTEL ULTRA 7 155H,,,,,,,
289000,2025 06 28T09:19:17.000Z,EZZOUAR,JAMAIS UTILIS,IDEAPAD,NVIDIA GEFORCE RTX 4050,INTEL CORE ULTRA 9 185H,32GB,512GB,,16,,2048x1280,LPDDR5X
289000,2025 08 10T09:20:42.000Z,MOSTAGANEM,,VIVOBOOK,NVIDIA GEFORCE RTX 4060,INTEL CORE ULTRA 9 185H,32GB,1TB,,15.6,120Hz,3K,
289000,2025 07 30T09:25:53.000Z,MOHAMMADIA,JAMAIS UTILIS,,,INTEL CORE ULTRA 7 155U,16GB,512GB,,16,,,
289000,2025 08 11T12:35:04.000Z,EZZOUAR,,OMEN,NVIDIA GEFORCE RTX 4070,INTEL CORE I9 13900HX,16GB,1024GB,,16,,,
289000,2025 06 30T08:20:39.000Z,AIN SMARA,,,NVIDIA GEFORCE RTX 4070,INTEL CORE I7 14700HX,32GB,1TB,,16,240Hz,2560x1600,
289000,2025 06 30T21:32:27.000Z,ALGER CENTRE,JAMAIS UTILIS,OMEN,NVIDIA GEFORCE RTX 4060,INTEL CORE I7 14650HX,16GB,512GB,,16,240Hz,2560x1440,DDR5
289000,2025 07 08T21:32:58.000Z,REGHAIA,JAMAIS UTILIS,OMEN,NVIDIA GEFORCE RTX 4060,INTEL CORE I7 14650HX,16GB,512GB,,,,,
289000,2024 12 09T08:19:36.000Z,EZZOUAR,,SURFACE,NVIDIA GEFORCE RTX 4050,INTEL CORE I7 13700H,,,,,,,
289000,2025 07 29T09:12:46.000Z,EZZOUAR,JAMAIS UTILIS,INSPIRON,NVIDIA GEFORCE RTX 4060,INTEL CORE I7 13650HX,16GB,1TB,,15.6,,1920x1080 FHD,DDR5
289000,2025 07 28T13:14:23.000Z,RAS EL OUED,,LEGION,NVIDIA GEFORCE RTX 4060,INTEL CORE I7,32GB,2284GB,,16,,,
289000,2025 08 10T09:20:39.000Z,MOSTAGANEM,,MACBOOK,APPLE 19-CORE GPU,APPLE M2 PRO,16GB,512GB,,16,,,
289000,2025 08 11T11:03:17.000Z,MOSTAGANEM,,MACBOOK,,APPLE M2 PRO,16GB,,,,,,
289000,2025 04 26T08:53:00.000Z,EZZOUAR,,MACBOOK,,APPLE M2 PRO,16GB,512GB,,16,,3456x2234,
289000,2024 10 29T07:58:35.000Z,EZZOUAR,,ZENBOOK,,AMD RYZEN AI 9 HX 370,32GB,1TB,,16,,,LPDDR5X
289000,2024 11 16T09:20:42.000Z,EZZOUAR,JAMAIS UTILIS,NITRO,NVIDIA GEFORCE RTX 4060,AMD RYZEN 7 8845HS,,,,,,,
289000,2025 08 11T11:18:26.000Z,EZZOUAR,,KATANA,NVIDIA GEFORCE RTX 4070,AMD RYZEN 7 8845HS,16GB,1024GB,,15.6,165Hz,,DDR5
289000,2025 07 09T15:33:42.000Z,EZZOUAR,,PREDATOR,NVIDIA GEFORCE RTX 4060,13TH GEN INTEL CORE I9 13900HX,16GB,1TB,,16,165Hz,2.5K,DDR5
289000,2025 03 03T08:50:45.000Z,EZZOUAR,,XPS,NVIDIA GEFORCE RTX 4060,13TH GEN INTEL CORE I7 13700H,32GB,1TB,,15.6,,,DDR5
288000,2025 08 07T10:27:25.000Z,KOUBA,JAMAIS UTILIS,STEALTH,NVIDIA GEFORCE RTX 4060,INTEL CORE ULTRA 7 155H,16GB,1TB,,16,240Hz,2560x1440,
288000,2025 07 29T12:15:31.000Z,KOUBA,JAMAIS UTILIS,STEALTH,NVIDIA GEFORCE RTX 4060,INTEL CORE ULTRA 7 155H,16GB,1TB,,16,240Hz,2560x1440,
288000,2025 07 25T19:45:52.000Z,HUSSEIN DEY,JAMAIS UTILIS,STEALTH,NVIDIA GEFORCE RTX 4060,INTEL CORE ULTRA 7 155H,16GB,1TB,,16,240Hz,2560x1440,
288000,2023 06 15T10:26:56.000Z,EZZOUAR,JAMAIS UTILIS,LEGION,NVIDIA GEFORCE RTX 2060,INTEL CORE I7 10750H,16GB,256GB,1TB,15,,,DDR4
288000,2025 02 26T17:48:33.000Z,ALGER CENTRE,JAMAIS UTILIS,MACBOOK,,APPLE M2 PRO,16GB,1TB,,14,,3K,DDR5
288000,2025 06 09T08:39:47.000Z,EZZOUAR,JAMAIS UTILIS,VICTUS,NVIDIA GEFORCE RTX 4070,AMD RYZEN 7 8845HS,16GB,512GB,,16,144Hz,FHD,DDR5
288000,2025 08 08T15:32:20.000Z,HUSSEIN DEY,JAMAIS UTILIS,VICTUS,NVIDIA GEFORCE RTX 4070,AMD RYZEN 7 8845HS,16GB,512GB,,16,,,
288000,2025 08 07T17:13:48.000Z,KOUBA,JAMAIS UTILIS,VICTUS,NVIDIA GEFORCE RTX 4070,AMD RYZEN 7 8845HS,16GB,512GB,,16,,,
288000,2025 07 30T08:30:51.000Z,KOUBA,JAMAIS UTILIS,VICTUS,NVIDIA GEFORCE RTX 4070,AMD RYZEN 7 8845HS,16GB,512GB,,16,,,
288000,2025 07 21T09:12:52.000Z,EZZOUAR,JAMAIS UTILIS,OMEN,NVIDIA GEFORCE RTX 4060,13TH GEN INTEL CORE I7 13620H,16GB,1TB,,16,,1920x1080 FHD,DDR5
287500,2025 01 19T10:26:40.000Z,DRARIA,JAMAIS UTILIS,LATITUDE,,INTEL CORE I7 1265U,32GB,256GB,,14,,FHD,
286000,2025 08 09T19:36:28.000Z,EZZOUAR,BON TAT,OMEN,NVIDIA GEFORCE RTX 4070,INTEL CORE I7 14650HX,16GB,1TB,,16,240Hz,2560x1440,DDR5
286000,2025 08 06T07:11:57.000Z,CONSTANTINE,,PREDATOR,NVIDIA GEFORCE RTX 4060,14TH GEN INTEL CORE I7 14700HX,16GB,1TB,,16,240Hz,2560x1600,
285000,2025 05 15T17:02:45.000Z,ALGER CENTRE,JAMAIS UTILIS,SURFACE,,QUALCOMM SNAPDRAGON X,16GB,256GB,,13,,2K,DDR5X
285000,2025 08 07T10:09:48.000Z,EZZOUAR,JAMAIS UTILIS,XPS,NVIDIA GEFORCE RTX 4050,INTEL ULTRA 7 155H,16GB,1TB,,16,,,DDR5
285000,2025 01 20T09:54:12.000Z,EZZOUAR,JAMAIS UTILIS,VIVOBOOK,,INTEL CORE ULTRA 9 185H,32GB,1TB,,16,,,LPDDR5
285000,2025 07 26T08:15:37.000Z,EZZOUAR,JAMAIS UTILIS,XPS,,INTEL CORE ULTRA 7 258V,32GB,,,,,,
285000,2025 05 31T11:59:41.000Z,EZZOUAR,JAMAIS UTILIS,XPS,,INTEL CORE ULTRA 7 258V,32GB,512GB,,13,,,LPDDR5X
285000,2025 05 07T12:10:59.000Z,ALGER CENTRE,JAMAIS UTILIS,PAVILION,,INTEL CORE ULTRA 7 258V,32GB,2TB,,14,,3K,DDR6
285000,2025 06 05T13:48:43.000Z,AIN NAADJA,JAMAIS UTILIS,,NVIDIA GEFORCE RTX 4060,INTEL CORE ULTRA 7 155H,16GB,,,,,,
285000,2025 06 16T09:51:31.000Z,EZZOUAR,JAMAIS UTILIS,STEALTH,NVIDIA GEFORCE RTX 4060,INTEL CORE ULTRA 7 155H,16GB,1TB,,16,240Hz,2560x1600 QHD+,DDR5
285000,2025 07 30T18:56:07.000Z,ALGER CENTRE,JAMAIS UTILIS,STEALTH,NVIDIA GEFORCE RTX 4060,INTEL CORE ULTRA 7 155H,,,,,,,
285000,2024 10 30T09:15:56.000Z,EZZOUAR,,ZENBOOK,NVIDIA GEFORCE RTX 3050,INTEL CORE I9 13900H,32GB,1TB,,14.5,120Hz,,
285000,2024 12 05T19:38:37.000Z,ALGER CENTRE,JAMAIS UTILIS,PRECISION,NVIDIA RTX 2000 ADA,INTEL CORE I7 13800H VPRO,32GB,512GB,,,,,
285000,2024 10 02T18:31:12.000Z,ALGER CENTRE,,ZBOOK,NVIDIA RTX A2000,INTEL CORE I7 13800H VPRO,32GB,512GB,,15.6,,1920x1080,DDR5
285000,2024 12 14T18:09:19.000Z,ALGER CENTRE,JAMAIS UTILIS,YOGA,,INTEL CORE I7 1365U,16GB,512GB,,,,,
285000,2025 02 24T08:00:51.000Z,EZZOUAR,JAMAIS UTILIS,INSPIRON,NVIDIA GEFORCE RTX 4060,INTEL CORE I7 13650HX,16GB,1TB,,15.6,,FHD,DDR5
285000,2025 01 18T16:30:53.000Z,EZZOUAR,JAMAIS UTILIS,INSPIRON,NVIDIA GEFORCE RTX 4060,INTEL CORE I7 13650HX,16GB,1TB,,15.6,165Hz,FULL HD+,
285000,2024 12 26T19:01:51.000Z,ALGER CENTRE,JAMAIS UTILIS,INSPIRON,NVIDIA GEFORCE RTX 4060,INTEL CORE I7 13650HX,,,,,,,
285000,2025 08 09T15:29:35.000Z,EZZOUAR,,LEGION,NVIDIA GEFORCE RTX 4060,INTEL CORE I7 13650HX,,,,,,,
285000,2025 01 14T13:45:17.000Z,ALGER CENTRE,JAMAIS UTILIS,STEALTH,NVIDIA GEFORCE RTX 4070,INTEL CORE I7 13620H,16GB,512GB,,,,,
285000,2025 07 31T10:40:27.000Z,EZZOUAR,JAMAIS UTILIS,TUF,NVIDIA GEFORCE RTX 4070,INTEL CORE I7 13620H,16GB,1TB,,15,144Hz,,
285000,2023 06 15T10:26:56.000Z,EZZOUAR,JAMAIS UTILIS,STEALTH,NVIDIA GEFORCE RTX 2060,INTEL CORE I7 10750H,16GB,,,17,,,
285000,2023 06 15T10:26:55.000Z,EZZOUAR,JAMAIS UTILIS,LEGION,NVIDIA GEFORCE RTX 2060,INTEL CORE I7 10750H,16GB,1TB,,15.6,,,
285000,2025 05 31T09:48:32.000Z,KOUBA,JAMAIS UTILIS,MACBOOK,,APPLE M4,,256GB,,13,,,
285000,2025 07 21T06:44:54.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 10-CORE GPU,APPLE M3,8GB,512GB,,13,,,
285000,2025 08 11T11:31:24.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 10-CORE GPU,APPLE M3,8GB,512GB,,15.4,,,
285000,2024 08 06T12:17:17.000Z,ALGER CENTRE,JAMAIS UTILIS,MACBOOK,,APPLE M3,8GB,256GB,,15.4,,,DDR5
285000,2024 11 05T14:04:32.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 10-CORE GPU,APPLE M2,8GB,512GB,,13.6,,,
285000,2025 08 10T10:10:48.000Z,EZZOUAR,,MACBOOK,APPLE 16-CORE GPU,APPLE M1 PRO,16GB,512GB,,,,,
285000,2024 08 30T18:26:04.000Z,ALGER CENTRE,JAMAIS UTILIS,TUF,NVIDIA GEFORCE RTX 4070,AMD RYZEN 9 7940HS,32GB,1.5TB,,17.3,144Hz,FHD,DDR5
285000,2025 06 01T17:50:24.000Z,ALGER CENTRE,JAMAIS UTILIS,NITRO,NVIDIA GEFORCE RTX 3080,AMD RYZEN 9 5900HX,32GB,512GB,1TB,15.6,,1920x1080,DDR4X
285000,2025 08 09T16:19:59.000Z,EZZOUAR,JAMAIS UTILIS,OMEN,NVIDIA GEFORCE RTX 4060,AMD RYZEN 7 8845HS,16GB,1TB,,17.3,144Hz,,DDR5
285000,2024 12 21T09:05:37.000Z,EZZOUAR,JAMAIS UTILIS,OMEN,NVIDIA GEFORCE RTX 4060,AMD RYZEN 7 8845HS,16GB,1TB,,17.3,144Hz,1920x1080,DDR5
285000,2025 08 09T22:37:44.000Z,AIN NAADJA,JAMAIS UTILIS,VICTUS,NVIDIA GEFORCE RTX 4070,AMD RYZEN 7 8845HS,32GB,512GB,,,,,
285000,2025 03 29T08:46:05.000Z,EZZOUAR,JAMAIS UTILIS,LEGION,NVIDIA GEFORCE RTX 4060,AMD RYZEN 7 7840HS,16GB,512GB,,16,165Hz,,
285000,2024 12 11T15:49:35.000Z,EZZOUAR,JAMAIS UTILIS,VICTUS,NVIDIA GEFORCE RTX 4070,AMD RYZEN 7 7840HS,16GB,512GB,,16,144Hz,Full HD,
285000,2025 06 07T08:52:48.000Z,EZZOUAR,JAMAIS UTILIS,STEALTH,NVIDIA GEFORCE RTX 4060,AMD RYZEN 7 7735HS,32GB,1024GB,,15.6,144Hz,,DDR5
285000,2025 06 07T08:52:49.000Z,EZZOUAR,JAMAIS UTILIS,STEALTH,NVIDIA GEFORCE RTX 4060,AMD RYZEN 7 7735HS,32GB,1024GB,,15.6,144Hz,,DDR5
285000,2025 02 13T10:05:58.000Z,EZZOUAR,JAMAIS UTILIS,LEGION,NVIDIA GEFORCE RTX 4070,AMD RYZEN 7 7435HS,16GB,512GB,,16,165Hz,2K,DDR4
